Source,Date,URL,Score,   ,Anger,Fear,Joy,Sad,Analy,Confi,Tenta
The New York Times,2020-03-26T09:00:19+0000,https://www.nytimes.com/2020/03/26/us/politics/coronavirus-health-care.html,0, ,0.5,0.531921,0.5,0.575839,0.547826,0.5,0.5
The New York Times,2020-03-24T22:00:06+0000,https://www.nytimes.com/2020/03/24/us/politics/trump-coronavirus-attack-ads.html,0, ,0.5,0.5,0.5,0.503392,0.5,0.5,0.5
The New York Times,2020-03-28T09:00:08+0000,https://www.nytimes.com/2020/03/28/us/politics/coronavirus-biden-trump-sanders.html,0, ,0.5,0.5,0.5,0.523486,0.591869,0.5,0.654073
The New York Times,2020-03-28T16:39:49+0000,https://www.nytimes.com/2020/03/28/us/politics/ny-primary-voting-coronavirus.html,0, ,0.5,0.5,0.5,0.555566,0.5,0.5,0.5
The New York Times,2020-03-26T20:09:37+0000,https://www.nytimes.com/2020/03/26/us/politics/bernie-sanders-coronavirus.html,0, ,0.5,0.5,0.5,0.555219,0.516324,0.5,0.695244
The New York Times,2020-03-26T11:02:20+0000,https://www.nytimes.com/2020/03/26/us/politics/coronavirus-bill-trump-cuomo.html,0, ,0.5,0.5,0.5,0.5,0.552414,0.5,0.577873
The New York Times,2020-03-26T23:55:07+0000,https://www.nytimes.com/2020/03/26/us/politics/on-politics-coronavirus-congress.html,0, ,0.5,0.5,0.533759,0.52203,0.554665,0.5,0.5
The New York Times,2020-03-27T10:56:03+0000,https://www.nytimes.com/2020/03/27/us/politics/trump-polls-coronavirus.html,0, ,0.5,0.5,0.5,0.559779,0.578546,0.5,0.762592
The New York Times,2020-03-27T19:51:16+0000,https://www.nytimes.com/2020/03/27/us/politics/wisconsin-primary-coronavirus.html,0, ,0.5,0.5,0.5,0.541198,0.556886,0.5,0.713578
The New York Times,2020-03-25T23:16:25+0000,https://www.nytimes.com/2020/03/25/us/politics/trump-coronavirus-polling.html,0, ,0.5,0.5,0.574782,0.571844,0.678071,0.5,0.641607
The New York Times,2020-03-28T09:00:16+0000,https://www.nytimes.com/2020/03/28/us/politics/coronavirus-second-homes.html,0, ,0.5,0.623202,0.559868,0.513067,0.58066,0.5,0.657658
The New York Times,2020-03-25T09:00:20+0000,https://www.nytimes.com/2020/03/25/us/politics/biden-sanders-coronavirus-june-2.html,0, ,0.5,0.5,0.501936,0.530028,0.516847,0.5,0.521478
The New York Times,2020-03-25T20:23:13+0000,https://www.nytimes.com/2020/03/25/us/politics/bernie-sanders-joe-biden-next-debate.html,0, ,0.5,0.5,0.5,0.5,0.564177,0.5,0.5
The New York Times,2020-03-25T13:00:09+0000,https://www.nytimes.com/2020/03/25/us/politics/coronavirus-tennessee-arizona-oklahoma.html,0, ,0.5,0.5,0.56543,0.543742,0.651034,0.5,0.601828
The New York Times,2020-03-24T22:33:39+0000,https://www.nytimes.com/2020/03/24/us/politics/coronavirus-2020-election-primary.html,0, ,0.5,0.5,0.551422,0.537498,0.535817,0.5,0.783261
The New York Times,2020-03-23T18:43:32+0000,https://www.nytimes.com/2020/03/23/us/politics/democratic-convention-milwaukee-coronavirus.html,0, ,0.5,0.5,0.5,0.501439,0.835736,0.5,0.5
The New York Times,2020-03-23T02:32:53+0000,https://www.nytimes.com/2020/03/22/us/politics/biden-trump-coronavirus.html,0, ,0.5,0.5,0.5,0.512598,0.5,0.5,0.645501
The New York Times,2020-03-23T15:12:15+0000,https://www.nytimes.com/2020/03/23/us/politics/joe-biden-2020-virus.html,0, ,0.5,0.5,0.5,0.5,0.591118,0.5,0.5
The New York Times,2020-03-22T22:27:59+0000,https://www.nytimes.com/2020/03/22/us/politics/coronavirus-trump-wartime-president.html,0, ,0.5,0.5,0.5,0.566702,0.56099,0.5,0.525959
The New York Times,2020-03-24T21:20:14+0000,https://www.nytimes.com/2020/03/24/us/politics/biden-sanders-next-democratic-debate.html,0, ,0.5,0.5,0.5,0.538135,0.580523,0.5,0.535958
The New York Times,2020-03-24T10:58:17+0000,https://www.nytimes.com/2020/03/24/us/politics/trump-coronavirus-response.html,0, ,0.5,0.5,0.5,0.527155,0.556703,0.5,0.717573
The New York Times,2020-03-23T10:54:23+0000,https://www.nytimes.com/2020/03/23/us/politics/coronavirus-trump.html,0, ,0.5,0.537505,0.5,0.525755,0.68944,0.5,0.5
The New York Times,2020-03-25T11:01:14+0000,https://www.nytimes.com/2020/03/25/us/politics/congress-coronavirus-trump.html,0, ,0.5,0.5,0.533012,0.552137,0.525363,0.5,0.594006
The New York Times,2020-03-27T09:00:35+0000,https://www.nytimes.com/2020/03/27/us/politics/biden-trump-seniors.html,0, ,0.5,0.5,0.571395,0.560636,0.592149,0.5,0.516329
The New York Times,2020-03-23T23:41:16+0000,https://www.nytimes.com/2020/03/23/us/politics/on-politics-your-window.html,0, ,0.5,0.5,0.562719,0.53517,0.5,0.5,0.551046
The New York Times,2020-03-23T15:42:09+0000,https://www.nytimes.com/2020/03/23/us/politics/bloomberg-employee-lawsuit.html,0, ,0.5,0.5,0.5,0.577384,0.5,0.5,0.5
The New York Times,2020-03-22T09:00:12+0000,https://www.nytimes.com/2020/03/22/us/politics/young-voters-biden-sanders.html,0, ,0.5,0.5,0.538763,0.603669,0.594076,0.5,0.571855
