Source,Date,URL,Score,   ,Anger,Fear,Joy,Sad,Analy,Confi,Tenta
Guardian,2020-06-30T13:22:45Z,https://www.theguardian.com/business/2020/jun/30/shell-cut-value-of-assets-coronavirus-oil-price-covid-19,1, ,0.5,0.5,0.5,0.541127,0.60013,0.5,0.507277
Guardian,2020-07-02T12:37:10Z,https://www.theguardian.com/business/2020/jul/02/us-employers-take-back-48-million-workers-as-coronavirus-threatens-economic-recovery,1, ,0.5,0.552765,0.529982,0.581504,0.5,0.5,0.5
Guardian,2020-06-28T11:00:03Z,https://www.theguardian.com/business/2020/jun/28/australian-economy-will-need-up-to-90bn-extra-after-coronavirus-shock-report-says,1, ,0.5,0.527013,0.5,0.547841,0.622909,0.5,0.5
Guardian,2020-06-30T07:20:37Z,https://www.theguardian.com/business/2020/jun/30/uk-economy-fall-covid-19-gdp-figures-coronavirus-pandemic,1, ,0.5,0.5,0.5,0.586738,0.811776,0.5,0.5
Guardian,2020-06-28T23:01:17Z,https://www.theguardian.com/business/2020/jun/29/uk-needs-biggest-ever-peacetime-job-creation-plan-to-stop-mass-unemployment,1, ,0.5,0.5,0.5,0.627752,0.743652,0.5,0.5
Guardian,2020-07-01T23:01:35Z,https://www.theguardian.com/business/2020/jul/02/uk-should-prioritise-green-projects-to-kickstart-economy-says-imf,1, ,0.5,0.5,0.554922,0.5,0.535321,0.5,0.583055
Guardian,2020-07-03T14:49:15Z,https://www.theguardian.com/business/2020/jul/03/gin-cheese-coffee-subscription-services-lockdown-coronavirus,1, ,0.5,0.5,0.589612,0.548006,0.5,0.5,0.5
Guardian,2020-06-28T10:22:17Z,https://www.theguardian.com/business/2020/jun/28/lockdown-or-not-a-second-wave-of-covid-19-will-badly-damage-the-uk-economy,1, ,0.5,0.51589,0.5,0.573265,0.80613,0.5,0.5
Guardian,2020-07-02T08:39:26Z,https://www.theguardian.com/business/2020/jul/02/primark-loses-800m-amid-covid-19-lockdowns,1, ,0.5,0.5,0.5,0.54815,0.5,0.5,0.5
Guardian,2020-07-01T19:27:45Z,https://www.theguardian.com/business/2020/jul/01/john-lewis-to-close-several-stores-as-harrods-cuts-700-jobs-coronavirus,1, ,0.5,0.5,0.5,0.584668,0.5,0.5,0.5
