Source,Date,URL,Score,   ,Anger,Fear,Joy,Sad,Analy,Confi,Tenta
Guardian,2020-04-11T09:46:30Z,https://www.theguardian.com/commentisfree/2020/apr/11/have-you-been-affected-coronavirus-anywhere-but-westminster,0, ,0.5,0.5,0.5,0.592755,0.798819,0.5,0.768999
Guardian,2020-04-11T06:00:07Z,https://www.theguardian.com/commentisfree/2020/apr/11/coronavirus-exposed-myth-british-exceptionalism,0, ,0.5,0.5,0.5,0.5,0.5,0.5,0.503679
Guardian,2020-04-11T06:00:07Z,https://www.theguardian.com/commentisfree/2020/apr/11/coronavirus-death-uk-restaurant-industry-rent-government,0, ,0.5,0.530789,0.608516,0.5,0.592739,0.5,0.5
Guardian,2020-04-10T08:30:39Z,https://www.theguardian.com/commentisfree/2020/apr/10/heres-how-body-gains-immunity-coronavirus,0, ,0.5,0.5,0.511236,0.5,0.790547,0.5,0.5
Guardian,2020-04-07T16:43:39Z,https://www.theguardian.com/commentisfree/2020/apr/07/coronavirus-government-prime-minister-power,0, ,0.5,0.567094,0.525658,0.591217,0.723265,0.5,0.780943
Guardian,2020-04-07T13:19:27Z,https://www.theguardian.com/commentisfree/2020/apr/07/england-coronavirus-lockdown-police-enforcement,0, ,0.5,0.5,0.502163,0.531026,0.762138,0.5,0.735575
Guardian,2020-04-07T16:55:43Z,https://www.theguardian.com/commentisfree/2020/apr/07/coronavirus-hits-men-harder-evidence-risk,0, ,0.5,0.5,0.507593,0.593927,0.84795,0.5,0.723038
Guardian,2020-04-08T14:00:37Z,https://www.theguardian.com/commentisfree/2020/apr/08/how-will-the-coronavirus-crisis-end-lockdown-pandemic,0, ,0.5,0.5,0.5,0.56313,0.653753,0.5,0.792879
Guardian,2020-04-10T17:32:20Z,https://www.theguardian.com/commentisfree/2020/apr/10/the-guardian-view-on-coronavirus-as-deaths-mount-so-do-questions,0, ,0.5,0.5,0.5,0.646306,0.733979,0.5,0.5
Guardian,2020-04-10T05:00:35Z,https://www.theguardian.com/commentisfree/2020/apr/10/modelling-pandemic-politicians-decisions-science,0, ,0.5,0.5,0.559519,0.548652,0.835668,0.5,0.576557
Guardian,2020-04-10T17:32:20Z,https://www.theguardian.com/commentisfree/2020/apr/10/the-guardian-view-on-coronavirus-as-deaths-mount-so-do-questions,0, ,0.5,0.5,0.5,0.646306,0.733979,0.5,0.5
Guardian,2020-04-10T05:00:35Z,https://www.theguardian.com/commentisfree/2020/apr/10/modelling-pandemic-politicians-decisions-science,0, ,0.5,0.5,0.559519,0.548652,0.835668,0.5,0.576557
Guardian,2020-04-08T14:00:37Z,https://www.theguardian.com/commentisfree/2020/apr/08/how-will-the-coronavirus-crisis-end-lockdown-pandemic,0, ,0.5,0.5,0.5,0.56313,0.653753,0.5,0.792879
Guardian,2020-04-05T18:00:34Z,https://www.theguardian.com/commentisfree/2020/apr/05/how-readers-shape-guardian-coronavirus-content-report-evolving-crisis,0, ,0.5,0.5,0.601667,0.5,0.681664,0.5,0.5
Guardian,2020-04-05T13:00:28Z,https://www.theguardian.com/commentisfree/2020/apr/05/1918-flu-pandemic-coronavirus-drug-trials-scientists-treatments-evidence,0, ,0.5,0.5,0.5,0.541056,0.799819,0.5,0.5
Guardian,2020-04-11T19:27:22Z,https://www.theguardian.com/commentisfree/2020/apr/11/we-will-only-beat-coronavirus-if-cities-pull-together,0, ,0.5,0.5,0.565866,0.590262,0.709458,0.5,0.5
Guardian,2020-04-11T05:00:05Z,https://www.theguardian.com/world/commentisfree/2020/apr/11/eu-coronavirus-relief-deal-enemies-debt-eurozone,0, ,0.5,0.5,0.5,0.526537,0.668278,0.5,0.5
Guardian,2020-04-08T13:01:10Z,https://www.theguardian.com/commentisfree/2020/apr/08/coronavirus-black-people-ethnic-minority-deaths-pandemic-inequality-afua-hirsch,0, ,0.5,0.5,0.526259,0.600746,0.636812,0.5,0.5
Guardian,2020-04-09T15:27:28Z,https://www.theguardian.com/commentisfree/2020/apr/09/coronavirus-inequality-managers-zoom-cleaners-offices,0, ,0.658326,0.571928,0.565339,0.561536,0.5,0.5,0.5
Guardian,2020-04-07T05:00:17Z,https://www.theguardian.com/commentisfree/2020/apr/07/coronavirus-culture-war-lockdown-economy,0, ,0.5,0.528945,0.562742,0.620608,0.644346,0.5,0.5
Guardian,2020-04-09T09:30:43Z,https://www.theguardian.com/commentisfree/2020/apr/09/nice-guidelines-coronavirus-pandemic-disabled,0, ,0.5,0.5,0.524643,0.618714,0.794471,0.5,0.5
Guardian,2020-04-07T11:41:21Z,https://www.theguardian.com/commentisfree/2020/apr/07/uk-workers-economic-coronavirus-guarantee-universal-basic-income,0, ,0.5,0.5,0.5,0.559224,0.622625,0.5,0.605222
