Source,Date,URL,Score,   ,Anger,Fear,Joy,Sad,Analy,Confi,Tenta
Guardian,2020-09-16T16:53:44Z,https://www.theguardian.com/science/2020/sep/16/venus-is-a-warning-to-all-of-us-on-earth,0, ,0.5,0.5,0.5,0.614242,0.5,0.5,0.5
Guardian,2020-09-13T15:28:42Z,https://www.theguardian.com/science/2020/sep/13/can-maths-get-us-out-of-this-mess,0, ,0.5,0.5,0.5,0.522437,0.5,0.5,0.56878
