Week,Anger_max,Anger_med,Anger_avg,Anger_total,Anger_ratio,Sad_max,Sad_median,Sad_avg,Sad_total,Sad_ratio,Fear_max,Fear_med,Fear_avg,Fear_total,Fear_ratio,Joy_max,Joy_med,Joy_avg,Joy_total,Joy_ratio,Analy_max,Analy_med,Analy_avg,Analy_total,Analy_ratio,Confi_max,Confi_med,Confi_avg,Confi_total,Confi_ratio,Tenta_max,Tenta_med,Tenta_avg,Tenta_total,Tenta_ratio
03.01-03.07,0.616505,0.5,0.5879045,1.175809,0.05263157894736842,0.632195,0.5376905000000001,0.553622121212121,18.269529999999992,0.868421052631579,0.613846,0.5,0.5534415,7.748181,0.3684210526315789,0.588557,0.52672,0.5440485999999999,13.601214999999998,0.6578947368421053,0.774247,0.6366105,0.658170806451613,20.403295000000004,0.8157894736842105,0.5,0.5,0.5,0.5,0.0,0.844087,0.598872,0.6900325238095238,14.490683,0.5526315789473685
03.08-03.14,0.502999,0.5,0.502999,0.502999,0.016666666666666666,0.646859,0.5427630000000001,0.5509324166666666,26.444755999999998,0.8,0.675892,0.5,0.5873283684210525,11.159238999999998,0.31666666666666665,0.581125,0.5145785,0.5349079736842106,20.326503000000002,0.6333333333333333,0.8461129999999999,0.600353,0.63695028,31.847513999999997,0.8333333333333334,0.5,0.5,0.5,0.5,0.0,0.834881,0.6487004999999999,0.6819329583333332,32.73278199999999,0.8
03.15-03.21,0.597807,0.5,0.5556075,1.111215,0.020833333333333332,0.6506390000000001,0.547051,0.553696204819277,45.95678499999999,0.8645833333333334,0.70036,0.5,0.5868321851851852,15.844469000000002,0.28125,0.624912,0.518398,0.5499809180327869,33.548836,0.6354166666666666,0.784569,0.579458,0.6246438088235293,42.475778999999996,0.7083333333333334,0.5,0.5,0.5,0.5,0.0,0.8701049999999999,0.5579345,0.6444875797101453,44.46964300000002,0.71875
03.22-03.28,0.513085,0.5,0.513085,0.513085,0.009009009009009009,0.6539189999999999,0.5571010000000001,0.5608853131313133,55.52764600000001,0.8918918918918919,0.655327,0.5,0.5656943636363635,18.667913999999996,0.2972972972972973,0.631142,0.5148560000000001,0.5495935396825398,34.624393000000005,0.5675675675675675,0.830716,0.579164,0.6486681111111111,46.704104,0.6486486486486487,0.5,0.5,0.5,0.5,0.0,0.8939030000000001,0.602763,0.6819868860759493,53.876963999999994,0.7117117117117117
03.29-04.04,0.513746,0.5,0.513746,0.513746,0.009708737864077669,0.677904,0.546663,0.5598642888888887,50.387785999999984,0.8737864077669902,0.700983,0.5,0.583116,14.5779,0.24271844660194175,0.630726,0.5192180000000001,0.5535197090909091,30.443583999999998,0.5339805825242718,0.857009,0.582006,0.6398692878787877,42.23137299999999,0.6407766990291263,0.5,0.5,0.5,0.5,0.0,0.8487239999999999,0.611837,0.6712912112676054,47.66167599999998,0.6893203883495146
04.05-04.11,0.624855,0.5,0.575051,2.300204,0.041666666666666664,0.68121,0.5576435,0.5664423529411764,48.14759999999999,0.8854166666666666,0.659905,0.5,0.557381,10.032858000000001,0.1875,0.639926,0.5258765,0.5522649841269842,34.792694000000004,0.65625,0.826182,0.598435,0.65318375,47.02923,0.75,0.5,0.5,0.5,0.5,0.0,0.873826,0.6153575,0.6668205352112676,47.344258,0.7395833333333334
04.12-04.18,0.54267,0.5,0.5339944999999999,1.0679889999999999,0.02040816326530612,0.6351439999999999,0.5453045,0.5558680499999997,44.46944399999998,0.8163265306122449,0.663958,0.5,0.576611625,9.225786,0.16326530612244897,0.633786,0.5141635,0.5488866071428571,30.73765,0.5714285714285714,0.855165,0.6017815,0.6561823521126761,46.588947,0.7244897959183674,0.5,0.5,0.5,0.5,0.0,0.870286,0.608452,0.6694573134328357,44.85363999999999,0.6836734693877551
04.19-04.25,0.585773,0.5,0.5422346666666668,1.6267040000000001,0.03409090909090909,0.6232880000000001,0.5354455,0.547147037037037,44.31891,0.9204545454545454,0.599582,0.5,0.5695630666666667,8.543446,0.17045454545454544,0.661371,0.5172125000000001,0.5490458301886791,29.099428999999997,0.6022727272727273,0.854483,0.5881805,0.6537614385964913,37.264402000000004,0.6477272727272727,0.5,0.5,0.5,0.5,0.0,0.9272809999999999,0.5765385,0.6696643653846155,34.82254700000001,0.5909090909090909
04.26-05.02,0.6044390000000001,0.5,0.56937,1.13874,0.02040816326530612,0.627432,0.5336255000000001,0.5480483972602737,40.00753299999998,0.7448979591836735,0.695503,0.5,0.593446,7.714798000000001,0.1326530612244898,0.625269,0.5153215,0.542794846153846,35.28166499999999,0.6632653061224489,0.8285680000000001,0.6116695000000001,0.648940948051948,49.968453,0.7857142857142857,0.5,0.5,0.5,0.5,0.0,0.8607389999999999,0.629699,0.6747577323943661,47.90779899999999,0.7244897959183674
05.03-05.09,0.5618810000000001,0.5,0.5618810000000001,0.5618810000000001,0.012987012987012988,0.646464,0.548798,0.5567068507462686,37.299358999999995,0.8701298701298701,0.598804,0.5,0.5700117499999999,4.560093999999999,0.1038961038961039,0.649907,0.5290590000000001,0.5472482727272727,30.098655,0.7142857142857143,0.83567,0.58117,0.6475823333333336,34.96944600000001,0.7012987012987013,0.5,0.5,0.5,0.5,0.0,0.8849459999999999,0.601897,0.6594604363636365,36.27032400000001,0.7142857142857143
